ID,X,Y,Lat,Lon
4511,6032,3407,21.268872,105.82702
4512,6031,3407,21.268872,105.82693
4513,6030,3407,21.268872,105.826841
4514,6029,3407,21.268872,105.826751
4515,6028,3407,21.268872,105.826661
4516,6027,3407,21.268872,105.826571
4517,6026,3407,21.268872,105.826481
4518,6025,3407,21.268872,105.826391
4519,6024,3407,21.268872,105.826302
4520,6023,3407,21.268872,105.826212
4521,6034,3407,21.268872,105.8272
4522,6034,3408,21.268782,105.8272
4523,6033,3408,21.268782,105.82711
4524,6032,3408,21.268782,105.82702
4525,6031,3408,21.268782,105.82693
4526,6030,3408,21.268782,105.826841
4527,6029,3408,21.268782,105.826751
4528,6028,3408,21.268782,105.826661
4529,6027,3408,21.268782,105.826571
4530,6026,3408,21.268782,105.826481
4531,6025,3408,21.268782,105.826391
4532,6024,3408,21.268782,105.826302
4533,6035,3408,21.268782,105.82729
4534,6030,3409,21.268692,105.826841
4535,6033,3409,21.268692,105.82711
4536,6032,3409,21.268692,105.82702
4537,6031,3409,21.268692,105.82693
4538,6029,3409,21.268692,105.826751
4539,6028,3409,21.268692,105.826661
4540,6027,3409,21.268692,105.826571
4541,6026,3409,21.268692,105.826481
4542,6025,3409,21.268692,105.826391
4543,6024,3409,21.268692,105.826302
4544,6035,3409,21.268692,105.82729
4545,6034,3409,21.268692,105.8272
4546,6026,3410,21.268602,105.826481
4547,6027,3410,21.268602,105.826571
4548,6028,3410,21.268602,105.826661
4549,6029,3410,21.268602,105.826751
4550,6030,3410,21.268602,105.826841
4551,6031,3410,21.268602,105.82693
4552,6034,3410,21.268602,105.8272
4553,6032,3410,21.268602,105.82702
4554,6033,3410,21.268602,105.82711
4555,6035,3410,21.268602,105.82729
4556,6025,3410,21.268602,105.826391
4557,6036,3410,21.268602,105.82738
4558,6035,3411,21.268513,105.82729
4559,6034,3411,21.268513,105.8272
4560,6033,3411,21.268513,105.82711
4561,6032,3411,21.268513,105.82702
4562,6031,3411,21.268513,105.82693
4563,6030,3411,21.268513,105.826841
4564,6029,3411,21.268513,105.826751
4565,6028,3411,21.268513,105.826661
4566,6027,3411,21.268513,105.826571
4567,6025,3411,21.268513,105.826391
4568,6026,3411,21.268513,105.826481
4569,6036,3411,21.268513,105.82738
4570,6035,3412,21.268423,105.82729
4571,6030,3412,21.268423,105.826841
4572,6031,3412,21.268423,105.82693
4573,6032,3412,21.268423,105.82702
4574,6033,3412,21.268423,105.82711
4575,6034,3412,21.268423,105.8272
4576,6026,3412,21.268423,105.826481
4577,6027,3412,21.268423,105.826571
4578,6028,3412,21.268423,105.826661
4579,6036,3412,21.268423,105.82738
4580,6037,3412,21.268423,105.827469
4581,6029,3412,21.268423,105.826751
4582,6027,3413,21.268333,105.826571
4583,6029,3413,21.268333,105.826751
4584,6030,3413,21.268333,105.826841
4585,6031,3413,21.268333,105.82693
4586,6032,3413,21.268333,105.82702
4587,6033,3413,21.268333,105.82711
4588,6034,3413,21.268333,105.8272
4589,6035,3413,21.268333,105.82729
4590,6036,3413,21.268333,105.82738
4591,6028,3413,21.268333,105.826661
4592,6037,3413,21.268333,105.827469
4593,6035,3414,21.268243,105.82729
4594,6034,3414,21.268243,105.8272
4595,6033,3414,21.268243,105.82711
4596,6032,3414,21.268243,105.82702
4597,6031,3414,21.268243,105.82693
4598,6030,3414,21.268243,105.826841
4599,6029,3414,21.268243,105.826751
4600,6036,3414,21.268243,105.82738
4601,6028,3414,21.268243,105.826661
4602,6027,3414,21.268243,105.826571
4603,6028,3415,21.268153,105.826661
4604,6029,3415,21.268153,105.826751
4605,6031,3415,21.268153,105.82693
4606,6032,3415,21.268153,105.82702
4607,6033,3415,21.268153,105.82711
4608,6034,3415,21.268153,105.8272
4609,6035,3415,21.268153,105.82729
4610,6030,3415,21.268153,105.826841
4611,6028,3416,21.268064,105.826661
4612,6034,3416,21.268064,105.8272
4613,6033,3416,21.268064,105.82711
4614,6032,3416,21.268064,105.82702
4615,6031,3416,21.268064,105.82693
4616,6030,3416,21.268064,105.826841
4617,6029,3416,21.268064,105.826751
4618,6029,3417,21.267974,105.826751
4619,6030,3417,21.267974,105.826841
4620,6031,3417,21.267974,105.82693
4621,6032,3417,21.267974,105.82702
4622,6033,3417,21.267974,105.82711
4623,6031,3418,21.267884,105.82693
4624,6032,3418,21.267884,105.82702
4625,6030,3418,21.267884,105.826841
4626,6030,3419,21.267794,105.826841
4627,6031,3419,21.267794,105.82693
4628,5153,3704,21.242192,105.748058
4629,5152,3705,21.242102,105.747968
4630,5153,3705,21.242102,105.748058
4631,5154,3705,21.242102,105.748148
4632,5152,3706,21.242012,105.747968
4633,5153,3706,21.242012,105.748058
4634,5155,3706,21.242012,105.748238
4635,5156,3706,21.242012,105.748328
4636,5154,3706,21.242012,105.748148
4637,5151,3707,21.241923,105.747879
4638,5152,3707,21.241923,105.747968
4639,5153,3707,21.241923,105.748058
4640,5154,3707,21.241923,105.748148
4641,5155,3707,21.241923,105.748238
4642,5156,3707,21.241923,105.748328
4643,5157,3707,21.241923,105.748418
4644,5150,3708,21.241833,105.747789
4645,5151,3708,21.241833,105.747879
4646,5152,3708,21.241833,105.747968
4647,5153,3708,21.241833,105.748058
4648,5154,3708,21.241833,105.748148
4649,5155,3708,21.241833,105.748238
4650,5156,3708,21.241833,105.748328
4651,5157,3708,21.241833,105.748418
4652,5158,3708,21.241833,105.748507
4653,5159,3708,21.241833,105.748597
4654,5150,3709,21.241743,105.747789
4655,5151,3709,21.241743,105.747879
4656,5152,3709,21.241743,105.747968
4657,5153,3709,21.241743,105.748058
4658,5154,3709,21.241743,105.748148
4659,5155,3709,21.241743,105.748238
4660,5156,3709,21.241743,105.748328
4661,5157,3709,21.241743,105.748418
4662,5158,3709,21.241743,105.748507
4663,5159,3709,21.241743,105.748597
4664,5160,3709,21.241743,105.748687
4665,5161,3709,21.241743,105.748777
4666,5149,3710,21.241653,105.747699
4667,5150,3710,21.241653,105.747789
4668,5151,3710,21.241653,105.747879
4669,5153,3710,21.241653,105.748058
4670,5154,3710,21.241653,105.748148
4671,5162,3710,21.241653,105.748867
4672,5161,3710,21.241653,105.748777
4673,5160,3710,21.241653,105.748687
4674,5159,3710,21.241653,105.748597
4675,5158,3710,21.241653,105.748507
4676,5157,3710,21.241653,105.748418
4677,5156,3710,21.241653,105.748328
4678,5155,3710,21.241653,105.748238
4679,5152,3710,21.241653,105.747968
4680,5149,3711,21.241563,105.747699
4681,5150,3711,21.241563,105.747789
4682,5151,3711,21.241563,105.747879
4683,5152,3711,21.241563,105.747968
4684,5153,3711,21.241563,105.748058
4685,5154,3711,21.241563,105.748148
4686,5155,3711,21.241563,105.748238
4687,5156,3711,21.241563,105.748328
4688,5157,3711,21.241563,105.748418
4689,5158,3711,21.241563,105.748507
4690,5159,3711,21.241563,105.748597
4691,5160,3711,21.241563,105.748687
4692,5161,3711,21.241563,105.748777
4693,5162,3711,21.241563,105.748867
4694,5163,3711,21.241563,105.748957
4695,5148,3712,21.241473,105.747609
4696,5149,3712,21.241473,105.747699
4697,5150,3712,21.241473,105.747789
4698,5151,3712,21.241473,105.747879
4699,5152,3712,21.241473,105.747968
4700,5153,3712,21.241473,105.748058
4701,5154,3712,21.241473,105.748148
4702,5155,3712,21.241473,105.748238
4703,5156,3712,21.241473,105.748328
4704,5157,3712,21.241473,105.748418
4705,5158,3712,21.241473,105.748507
4706,5159,3712,21.241473,105.748597
4707,5160,3712,21.241473,105.748687
4708,5161,3712,21.241473,105.748777
4709,5162,3712,21.241473,105.748867
4710,5147,3713,21.241384,105.747519
4711,5148,3713,21.241384,105.747609
4712,5149,3713,21.241384,105.747699
4713,5150,3713,21.241384,105.747789
4714,5151,3713,21.241384,105.747879
4715,5152,3713,21.241384,105.747968
4716,5153,3713,21.241384,105.748058
4717,5154,3713,21.241384,105.748148
4718,5155,3713,21.241384,105.748238
4719,5156,3713,21.241384,105.748328
4720,5157,3713,21.241384,105.748418
4721,5158,3713,21.241384,105.748507
4722,5159,3713,21.241384,105.748597
4723,5160,3713,21.241384,105.748687
4724,5161,3713,21.241384,105.748777
4725,5147,3714,21.241294,105.747519
4726,5148,3714,21.241294,105.747609
4727,5149,3714,21.241294,105.747699
4728,5150,3714,21.241294,105.747789
4729,5151,3714,21.241294,105.747879
4730,5152,3714,21.241294,105.747968
4731,5153,3714,21.241294,105.748058
4732,5154,3714,21.241294,105.748148
4733,5155,3714,21.241294,105.748238
4734,5156,3714,21.241294,105.748328
4735,5157,3714,21.241294,105.748418
4736,5158,3714,21.241294,105.748507
4737,5159,3714,21.241294,105.748597
4738,5160,3714,21.241294,105.748687
4739,5154,3715,21.241204,105.748148
4740,5159,3715,21.241204,105.748597
4741,5158,3715,21.241204,105.748507
4742,5157,3715,21.241204,105.748418
4743,5156,3715,21.241204,105.748328
4744,5155,3715,21.241204,105.748238
4745,5153,3715,21.241204,105.748058
4746,5152,3715,21.241204,105.747968
4747,5151,3715,21.241204,105.747879
4748,5150,3715,21.241204,105.747789
4749,5149,3715,21.241204,105.747699
4750,5148,3715,21.241204,105.747609
4751,5147,3715,21.241204,105.747519
4752,5146,3715,21.241204,105.747429
4753,5155,3716,21.241114,105.748238
4754,5153,3716,21.241114,105.748058
4755,5152,3716,21.241114,105.747968
4756,5151,3716,21.241114,105.747879
4757,5150,3716,21.241114,105.747789
4758,5149,3716,21.241114,105.747699
4759,5148,3716,21.241114,105.747609
4760,5156,3716,21.241114,105.748328
4761,5157,3716,21.241114,105.748418
4762,5147,3716,21.241114,105.747519
4763,5158,3716,21.241114,105.748507
4764,5146,3716,21.241114,105.747429
4765,5154,3716,21.241114,105.748148
4766,5151,3717,21.241024,105.747879
4767,5150,3717,21.241024,105.747789
4768,5147,3717,21.241024,105.747519
4769,5149,3717,21.241024,105.747699
4770,5157,3717,21.241024,105.748418
4771,5156,3717,21.241024,105.748328
4772,5155,3717,21.241024,105.748238
4773,5154,3717,21.241024,105.748148
4774,5153,3717,21.241024,105.748058
4775,5152,3717,21.241024,105.747968
4776,5148,3717,21.241024,105.747609
4777,5151,3718,21.240934,105.747879
4778,5148,3718,21.240934,105.747609
4779,5149,3718,21.240934,105.747699
4780,5150,3718,21.240934,105.747789
4781,5156,3718,21.240934,105.748328
4782,5155,3718,21.240934,105.748238
4783,5154,3718,21.240934,105.748148
4784,5153,3718,21.240934,105.748058
4785,5152,3718,21.240934,105.747968
4786,5151,3719,21.240845,105.747879
4787,5152,3719,21.240845,105.747968
4788,5153,3719,21.240845,105.748058
4789,5154,3719,21.240845,105.748148
4790,5149,3719,21.240845,105.747699
4791,5155,3719,21.240845,105.748238
4792,5150,3719,21.240845,105.747789
4793,5150,3720,21.240755,105.747789
4794,5151,3720,21.240755,105.747879
4795,5152,3720,21.240755,105.747968
4796,5153,3720,21.240755,105.748058
4797,5154,3720,21.240755,105.748148
4798,5152,3721,21.240665,105.747968
4799,5153,3721,21.240665,105.748058
4800,5151,3721,21.240665,105.747879
4801,5152,3722,21.240575,105.747968
4802,673,3877,21.226651,105.345613
4803,672,3877,21.226651,105.345523
4804,671,3877,21.226651,105.345433
4805,670,3877,21.226651,105.345344
4806,674,3877,21.226651,105.345703
4807,668,3877,21.226651,105.345164
4808,667,3877,21.226651,105.345074
4809,690,3877,21.226651,105.34714
4810,691,3877,21.226651,105.34723
4811,692,3877,21.226651,105.34732
4812,675,3877,21.226651,105.345793
4813,676,3877,21.226651,105.345883
4814,677,3877,21.226651,105.345972
4815,678,3877,21.226651,105.346062
4816,679,3877,21.226651,105.346152
4817,680,3877,21.226651,105.346242
4818,681,3877,21.226651,105.346332
4819,682,3877,21.226651,105.346422
4820,683,3877,21.226651,105.346511
4821,684,3877,21.226651,105.346601
4822,685,3877,21.226651,105.346691
4823,686,3877,21.226651,105.346781
4824,687,3877,21.226651,105.346871
4825,688,3877,21.226651,105.346961
4826,669,3877,21.226651,105.345254
4827,689,3877,21.226651,105.34705
4828,684,3878,21.226561,105.346601
4829,682,3878,21.226561,105.346422
4830,685,3878,21.226561,105.346691
4831,686,3878,21.226561,105.346781
4832,687,3878,21.226561,105.346871
4833,688,3878,21.226561,105.346961
4834,689,3878,21.226561,105.34705
4835,690,3878,21.226561,105.34714
4836,691,3878,21.226561,105.34723
4837,692,3878,21.226561,105.34732
4838,681,3878,21.226561,105.346332
4839,680,3878,21.226561,105.346242
4840,667,3878,21.226561,105.345074
4841,668,3878,21.226561,105.345164
4842,669,3878,21.226561,105.345254
4843,670,3878,21.226561,105.345344
4844,679,3878,21.226561,105.346152
4845,671,3878,21.226561,105.345433
4846,672,3878,21.226561,105.345523
4847,673,3878,21.226561,105.345613
4848,674,3878,21.226561,105.345703
4849,675,3878,21.226561,105.345793
4850,676,3878,21.226561,105.345883
4851,677,3878,21.226561,105.345972
4852,678,3878,21.226561,105.346062
4853,683,3878,21.226561,105.346511
4854,667,3879,21.226472,105.345074
4855,682,3879,21.226472,105.346422
4856,668,3879,21.226472,105.345164
4857,669,3879,21.226472,105.345254
4858,670,3879,21.226472,105.345344
4859,671,3879,21.226472,105.345433
4860,672,3879,21.226472,105.345523
4861,673,3879,21.226472,105.345613
4862,674,3879,21.226472,105.345703
4863,675,3879,21.226472,105.345793
4864,676,3879,21.226472,105.345883
4865,677,3879,21.226472,105.345972
4866,678,3879,21.226472,105.346062
4867,679,3879,21.226472,105.346152
4868,680,3879,21.226472,105.346242
4869,683,3879,21.226472,105.346511
4870,684,3879,21.226472,105.346601
4871,685,3879,21.226472,105.346691
4872,686,3879,21.226472,105.346781
4873,687,3879,21.226472,105.346871
4874,688,3879,21.226472,105.346961
4875,689,3879,21.226472,105.34705
4876,690,3879,21.226472,105.34714
4877,691,3879,21.226472,105.34723
4878,692,3879,21.226472,105.34732
4879,681,3879,21.226472,105.346332
4880,680,3880,21.226382,105.346242
4881,679,3880,21.226382,105.346152
4882,678,3880,21.226382,105.346062
4883,677,3880,21.226382,105.345972
4884,676,3880,21.226382,105.345883
4885,675,3880,21.226382,105.345793
4886,674,3880,21.226382,105.345703
4887,673,3880,21.226382,105.345613
4888,672,3880,21.226382,105.345523
4889,671,3880,21.226382,105.345433
4890,670,3880,21.226382,105.345344
4891,669,3880,21.226382,105.345254
4892,668,3880,21.226382,105.345164
4893,667,3880,21.226382,105.345074
4894,682,3880,21.226382,105.346422
4895,683,3880,21.226382,105.346511
4896,684,3880,21.226382,105.346601
4897,685,3880,21.226382,105.346691
4898,686,3880,21.226382,105.346781
4899,687,3880,21.226382,105.346871
4900,688,3880,21.226382,105.346961
4901,689,3880,21.226382,105.34705
4902,690,3880,21.226382,105.34714
4903,691,3880,21.226382,105.34723
4904,692,3880,21.226382,105.34732
4905,681,3880,21.226382,105.346332
4906,680,3881,21.226292,105.346242
4907,681,3881,21.226292,105.346332
4908,682,3881,21.226292,105.346422
4909,683,3881,21.226292,105.346511
4910,684,3881,21.226292,105.346601
4911,685,3881,21.226292,105.346691
4912,686,3881,21.226292,105.346781
4913,687,3881,21.226292,105.346871
4914,688,3881,21.226292,105.346961
4915,689,3881,21.226292,105.34705
4916,690,3881,21.226292,105.34714
4917,691,3881,21.226292,105.34723
4918,675,3881,21.226292,105.345793
4919,676,3881,21.226292,105.345883
4920,677,3881,21.226292,105.345972
4921,678,3881,21.226292,105.346062
4922,679,3881,21.226292,105.346152
4923,667,3881,21.226292,105.345074
4924,668,3881,21.226292,105.345164
4925,669,3881,21.226292,105.345254
4926,670,3881,21.226292,105.345344
4927,671,3881,21.226292,105.345433
4928,674,3881,21.226292,105.345703
4929,672,3881,21.226292,105.345523
4930,673,3881,21.226292,105.345613
4931,692,3881,21.226292,105.34732
4932,691,3882,21.226202,105.34723
4933,690,3882,21.226202,105.34714
4934,689,3882,21.226202,105.34705
4935,688,3882,21.226202,105.346961
4936,687,3882,21.226202,105.346871
4937,686,3882,21.226202,105.346781
4938,685,3882,21.226202,105.346691
4939,684,3882,21.226202,105.346601
4940,683,3882,21.226202,105.346511
4941,682,3882,21.226202,105.346422
4942,681,3882,21.226202,105.346332
4943,680,3882,21.226202,105.346242
4944,679,3882,21.226202,105.346152
4945,678,3882,21.226202,105.346062
4946,677,3882,21.226202,105.345972
4947,676,3882,21.226202,105.345883
4948,675,3882,21.226202,105.345793
4949,674,3882,21.226202,105.345703
4950,673,3882,21.226202,105.345613
4951,672,3882,21.226202,105.345523
4952,671,3882,21.226202,105.345433
4953,670,3882,21.226202,105.345344
4954,669,3882,21.226202,105.345254
4955,668,3882,21.226202,105.345164
4956,667,3882,21.226202,105.345074
4957,692,3882,21.226202,105.34732
4958,692,3883,21.226112,105.34732
4959,667,3883,21.226112,105.345074
4960,668,3883,21.226112,105.345164
4961,669,3883,21.226112,105.345254
4962,670,3883,21.226112,105.345344
4963,671,3883,21.226112,105.345433
4964,672,3883,21.226112,105.345523
4965,673,3883,21.226112,105.345613
4966,674,3883,21.226112,105.345703
4967,675,3883,21.226112,105.345793
4968,676,3883,21.226112,105.345883
4969,677,3883,21.226112,105.345972
4970,678,3883,21.226112,105.346062
4971,679,3883,21.226112,105.346152
4972,680,3883,21.226112,105.346242
4973,681,3883,21.226112,105.346332
4974,682,3883,21.226112,105.346422
4975,683,3883,21.226112,105.346511
4976,684,3883,21.226112,105.346601
4977,685,3883,21.226112,105.346691
4978,686,3883,21.226112,105.346781
4979,687,3883,21.226112,105.346871
4980,688,3883,21.226112,105.346961
4981,689,3883,21.226112,105.34705
4982,690,3883,21.226112,105.34714
4983,691,3883,21.226112,105.34723
4984,692,3884,21.226022,105.34732
4985,667,3884,21.226022,105.345074
4986,668,3884,21.226022,105.345164
4987,669,3884,21.226022,105.345254
4988,670,3884,21.226022,105.345344
4989,671,3884,21.226022,105.345433
4990,672,3884,21.226022,105.345523
4991,673,3884,21.226022,105.345613
4992,674,3884,21.226022,105.345703
4993,675,3884,21.226022,105.345793
4994,676,3884,21.226022,105.345883
4995,677,3884,21.226022,105.345972
4996,678,3884,21.226022,105.346062
4997,679,3884,21.226022,105.346152
4998,680,3884,21.226022,105.346242
4999,681,3884,21.226022,105.346332
5000,682,3884,21.226022,105.346422
5001,683,3884,21.226022,105.346511
5002,684,3884,21.226022,105.346601
5003,685,3884,21.226022,105.346691
5004,686,3884,21.226022,105.346781
5005,687,3884,21.226022,105.346871
5006,688,3884,21.226022,105.346961
5007,689,3884,21.226022,105.34705
5008,690,3884,21.226022,105.34714
5009,691,3884,21.226022,105.34723
5010,692,3885,21.225933,105.34732
5011,667,3885,21.225933,105.345074
5012,668,3885,21.225933,105.345164
5013,669,3885,21.225933,105.345254
5014,670,3885,21.225933,105.345344
5015,671,3885,21.225933,105.345433
5016,672,3885,21.225933,105.345523
5017,673,3885,21.225933,105.345613
5018,674,3885,21.225933,105.345703
5019,675,3885,21.225933,105.345793
5020,676,3885,21.225933,105.345883
5021,677,3885,21.225933,105.345972
5022,678,3885,21.225933,105.346062
5023,679,3885,21.225933,105.346152
5024,680,3885,21.225933,105.346242
5025,681,3885,21.225933,105.346332
5026,682,3885,21.225933,105.346422
5027,683,3885,21.225933,105.346511
5028,684,3885,21.225933,105.346601
5029,685,3885,21.225933,105.346691
5030,686,3885,21.225933,105.346781
5031,687,3885,21.225933,105.346871
5032,688,3885,21.225933,105.346961
5033,689,3885,21.225933,105.34705
5034,690,3885,21.225933,105.34714
5035,691,3885,21.225933,105.34723
5036,679,3886,21.225843,105.346152
5037,668,3886,21.225843,105.345164
5038,669,3886,21.225843,105.345254
5039,670,3886,21.225843,105.345344
5040,671,3886,21.225843,105.345433
5041,672,3886,21.225843,105.345523
5042,673,3886,21.225843,105.345613
5043,674,3886,21.225843,105.345703
5044,675,3886,21.225843,105.345793
5045,676,3886,21.225843,105.345883
5046,677,3886,21.225843,105.345972
5047,678,3886,21.225843,105.346062
5048,691,3886,21.225843,105.34723
5049,680,3886,21.225843,105.346242
5050,681,3886,21.225843,105.346332
5051,682,3886,21.225843,105.346422
5052,683,3886,21.225843,105.346511
5053,684,3886,21.225843,105.346601
5054,685,3886,21.225843,105.346691
5055,686,3886,21.225843,105.346781
5056,687,3886,21.225843,105.346871
5057,688,3886,21.225843,105.346961
5058,689,3886,21.225843,105.34705
5059,690,3886,21.225843,105.34714
5060,692,3886,21.225843,105.34732
5061,692,3887,21.225753,105.34732
5062,668,3887,21.225753,105.345164
5063,669,3887,21.225753,105.345254
5064,670,3887,21.225753,105.345344
5065,671,3887,21.225753,105.345433
5066,672,3887,21.225753,105.345523
5067,673,3887,21.225753,105.345613
5068,674,3887,21.225753,105.345703
5069,675,3887,21.225753,105.345793
5070,676,3887,21.225753,105.345883
5071,677,3887,21.225753,105.345972
5072,678,3887,21.225753,105.346062
5073,679,3887,21.225753,105.346152
5074,680,3887,21.225753,105.346242
5075,681,3887,21.225753,105.346332
5076,682,3887,21.225753,105.346422
5077,683,3887,21.225753,105.346511
5078,684,3887,21.225753,105.346601
5079,685,3887,21.225753,105.346691
5080,686,3887,21.225753,105.346781
5081,687,3887,21.225753,105.346871
5082,688,3887,21.225753,105.346961
5083,689,3887,21.225753,105.34705
5084,690,3887,21.225753,105.34714
5085,691,3887,21.225753,105.34723
5086,692,3888,21.225663,105.34732
5087,668,3888,21.225663,105.345164
5088,669,3888,21.225663,105.345254
5089,670,3888,21.225663,105.345344
5090,671,3888,21.225663,105.345433
5091,672,3888,21.225663,105.345523
5092,673,3888,21.225663,105.345613
5093,674,3888,21.225663,105.345703
5094,675,3888,21.225663,105.345793
5095,676,3888,21.225663,105.345883
5096,678,3888,21.225663,105.346062
5097,679,3888,21.225663,105.346152
5098,680,3888,21.225663,105.346242
5099,681,3888,21.225663,105.346332
5100,682,3888,21.225663,105.346422
5101,683,3888,21.225663,105.346511
5102,684,3888,21.225663,105.346601
5103,685,3888,21.225663,105.346691
5104,686,3888,21.225663,105.346781
5105,687,3888,21.225663,105.346871
5106,688,3888,21.225663,105.346961
5107,689,3888,21.225663,105.34705
5108,690,3888,21.225663,105.34714
5109,691,3888,21.225663,105.34723
5110,677,3888,21.225663,105.345972
5111,668,3889,21.225573,105.345164
5112,669,3889,21.225573,105.345254
5113,670,3889,21.225573,105.345344
5114,671,3889,21.225573,105.345433
5115,672,3889,21.225573,105.345523
5116,673,3889,21.225573,105.345613
5117,674,3889,21.225573,105.345703
5118,675,3889,21.225573,105.345793
5119,676,3889,21.225573,105.345883
5120,677,3889,21.225573,105.345972
5121,678,3889,21.225573,105.346062
5122,679,3889,21.225573,105.346152
5123,680,3889,21.225573,105.346242
5124,681,3889,21.225573,105.346332
5125,682,3889,21.225573,105.346422
5126,683,3889,21.225573,105.346511
5127,684,3889,21.225573,105.346601
5128,685,3889,21.225573,105.346691
5129,686,3889,21.225573,105.346781
5130,687,3889,21.225573,105.346871
5131,688,3889,21.225573,105.346961
5132,689,3889,21.225573,105.34705
5133,690,3889,21.225573,105.34714
5134,691,3889,21.225573,105.34723
5135,692,3889,21.225573,105.34732
5136,668,3890,21.225483,105.345164
5137,669,3890,21.225483,105.345254
5138,670,3890,21.225483,105.345344
5139,671,3890,21.225483,105.345433
5140,672,3890,21.225483,105.345523
5141,673,3890,21.225483,105.345613
5142,674,3890,21.225483,105.345703
5143,675,3890,21.225483,105.345793
5144,676,3890,21.225483,105.345883
5145,677,3890,21.225483,105.345972
5146,678,3890,21.225483,105.346062
5147,679,3890,21.225483,105.346152
5148,680,3890,21.225483,105.346242
5149,681,3890,21.225483,105.346332
5150,682,3890,21.225483,105.346422
5151,683,3890,21.225483,105.346511
5152,684,3890,21.225483,105.346601
5153,685,3890,21.225483,105.346691
5154,686,3890,21.225483,105.346781
5155,687,3890,21.225483,105.346871
5156,688,3890,21.225483,105.346961
5157,689,3890,21.225483,105.34705
5158,690,3890,21.225483,105.34714
5159,691,3890,21.225483,105.34723
5160,692,3890,21.225483,105.34732
5161,668,3891,21.225394,105.345164
5162,669,3891,21.225394,105.345254
5163,670,3891,21.225394,105.345344
5164,671,3891,21.225394,105.345433
5165,672,3891,21.225394,105.345523
5166,673,3891,21.225394,105.345613
5167,674,3891,21.225394,105.345703
5168,675,3891,21.225394,105.345793
5169,676,3891,21.225394,105.345883
5170,677,3891,21.225394,105.345972
5171,678,3891,21.225394,105.346062
5172,679,3891,21.225394,105.346152
5173,680,3891,21.225394,105.346242
5174,681,3891,21.225394,105.346332
5175,682,3891,21.225394,105.346422
5176,683,3891,21.225394,105.346511
5177,684,3891,21.225394,105.346601
5178,685,3891,21.225394,105.346691
5179,686,3891,21.225394,105.346781
5180,687,3891,21.225394,105.346871
5181,688,3891,21.225394,105.346961
5182,689,3891,21.225394,105.34705
5183,690,3891,21.225394,105.34714
5184,691,3891,21.225394,105.34723
5185,692,3891,21.225394,105.34732
5186,668,3892,21.225304,105.345164
5187,669,3892,21.225304,105.345254
5188,670,3892,21.225304,105.345344
5189,671,3892,21.225304,105.345433
5190,672,3892,21.225304,105.345523
5191,673,3892,21.225304,105.345613
5192,674,3892,21.225304,105.345703
5193,675,3892,21.225304,105.345793
5194,676,3892,21.225304,105.345883
5195,677,3892,21.225304,105.345972
5196,678,3892,21.225304,105.346062
5197,679,3892,21.225304,105.346152
5198,680,3892,21.225304,105.346242
5199,681,3892,21.225304,105.346332
5200,682,3892,21.225304,105.346422
5201,683,3892,21.225304,105.346511
5202,684,3892,21.225304,105.346601
5203,685,3892,21.225304,105.346691
5204,686,3892,21.225304,105.346781
5205,687,3892,21.225304,105.346871
5206,688,3892,21.225304,105.346961
5207,689,3892,21.225304,105.34705
5208,690,3892,21.225304,105.34714
5209,691,3892,21.225304,105.34723
5210,692,3892,21.225304,105.34732
5211,668,3893,21.225214,105.345164
5212,669,3893,21.225214,105.345254
5213,670,3893,21.225214,105.345344
5214,671,3893,21.225214,105.345433
5215,672,3893,21.225214,105.345523
5216,673,3893,21.225214,105.345613
5217,674,3893,21.225214,105.345703
5218,675,3893,21.225214,105.345793
5219,676,3893,21.225214,105.345883
5220,677,3893,21.225214,105.345972
5221,678,3893,21.225214,105.346062
5222,679,3893,21.225214,105.346152
5223,680,3893,21.225214,105.346242
5224,681,3893,21.225214,105.346332
5225,682,3893,21.225214,105.346422
5226,683,3893,21.225214,105.346511
5227,684,3893,21.225214,105.346601
5228,685,3893,21.225214,105.346691
5229,686,3893,21.225214,105.346781
5230,687,3893,21.225214,105.346871
5231,688,3893,21.225214,105.346961
5232,689,3893,21.225214,105.34705
5233,690,3893,21.225214,105.34714
5234,691,3893,21.225214,105.34723
5235,692,3893,21.225214,105.34732
5236,668,3894,21.225124,105.345164
5237,669,3894,21.225124,105.345254
5238,670,3894,21.225124,105.345344
5239,671,3894,21.225124,105.345433
5240,672,3894,21.225124,105.345523
5241,673,3894,21.225124,105.345613
5242,674,3894,21.225124,105.345703
5243,675,3894,21.225124,105.345793
5244,692,3894,21.225124,105.34732
5245,691,3894,21.225124,105.34723
5246,690,3894,21.225124,105.34714
5247,689,3894,21.225124,105.34705
5248,688,3894,21.225124,105.346961
5249,687,3894,21.225124,105.346871
5250,686,3894,21.225124,105.346781
5251,685,3894,21.225124,105.346691
5252,684,3894,21.225124,105.346601
5253,683,3894,21.225124,105.346511
5254,682,3894,21.225124,105.346422
5255,681,3894,21.225124,105.346332
5256,680,3894,21.225124,105.346242
5257,679,3894,21.225124,105.346152
5258,678,3894,21.225124,105.346062
5259,677,3894,21.225124,105.345972
5260,676,3894,21.225124,105.345883
5261,7193,4135,21.203475,105.931315
5262,7194,4135,21.203475,105.931404
5263,7192,4135,21.203475,105.931225
5264,7192,4136,21.203385,105.931225
5265,7193,4136,21.203385,105.931315
5266,7194,4136,21.203385,105.931404
5267,7195,4136,21.203385,105.931494
5268,7196,4136,21.203385,105.931584
5269,7197,4136,21.203385,105.931674
5270,7193,4137,21.203295,105.931315
